Ticker,Sentiment Score,Sentiment Label,Published Date,Topic,Relevance Score
CI,0.118032,Neutral,20240212T144600,Life Sciences,0.5
CI,0.090394,Neutral,20240223T202700,Life Sciences,0.5
CI,0.0,Neutral,20240722T180600,Life Sciences,0.5
CI,0.309721,Somewhat-Bullish,20240726T140100,Economy - Monetary,0.310843
CI,0.142804,Neutral,20240503T134200,Economy - Monetary,0.310843
CI,0.05942,Neutral,20241101T163700,Life Sciences,0.5
CI,0.075284,Neutral,20241015T164200,Life Sciences,0.5
CI,0.094654,Neutral,20240514T110000,Life Sciences,0.2
CI,0.092944,Neutral,20240514T133800,Life Sciences,0.2
CI,0.04538,Neutral,20240318T135800,Life Sciences,0.5
CI,-0.061729,Neutral,20241018T131400,Economy - Monetary,0.310843
CI,0.074456,Neutral,20240503T120000,Life Sciences,0.5
CI,0.120758,Neutral,20240202T201516,Life Sciences,0.5
CI,0.107291,Neutral,20240717T173300,Life Sciences,0.5
CI,0.074155,Neutral,20241017T172900,Life Sciences,0.5
CI,0.318195,Somewhat-Bullish,20240725T125900,Economy - Monetary,0.310843
CI,0.254696,Somewhat-Bullish,20240827T100000,Finance,0.5
CI,-0.163028,Somewhat-Bearish,20240330T173053,Finance,1.0
CI,0.090648,Neutral,20240801T151510,Economy - Monetary,0.682689
CI,0.069999,Neutral,20241017T142500,Economy - Monetary,0.310843
CI,0.188218,Somewhat-Bullish,20240430T015328,Finance,1.0
CI,0.253158,Somewhat-Bullish,20240829T001300,Finance,1.0
CI,0.169202,Somewhat-Bullish,20240205T123214,Life Sciences,0.2
CI,0.036717,Neutral,20240206T195000,Earnings,0.538269
CI,0.200692,Somewhat-Bullish,20240206T190000,Technology,0.5
CI,0.106603,Neutral,20240502T173020,Financial Markets,0.989041
CI,0.123065,Neutral,20241031T160012,Economy - Monetary,0.158519
CI,0.111321,Neutral,20240414T214500,Finance,1.0
CI,0.003866,Neutral,20240322T100300,Technology,0.5
CI,0.036848,Neutral,20240110T160000,Life Sciences,0.166667
CI,0.025726,Neutral,20240404T123000,Economy - Monetary,0.451494
CI,0.090309,Neutral,20240130T220000,Economy - Monetary,0.108179
