Date,Ticker,Sentiment Score,Sentiment Label,Topic,Relevance Score,Stock Price
20240205,CI,0.094662,Neutral,Life Sciences,0.5,316.0755615234375
20240131,CI,0.303496,Somewhat-Bullish,Finance,1.0,296.0841064453125
20240506,CI,0.10897,Neutral,Economy - Monetary,0.310843,338.2799377441406
20240213,CI,0.098458,Neutral,Life Sciences,0.25,331.9644470214844
20240920,CI,0.084886,Neutral,Earnings,0.744043,354.6512145996094
20240328,CI,0.048065,Neutral,Earnings,0.928139,358.80926513671875
20240305,CI,0.0,Neutral,Earnings,1.0,328.7166748046875
20240711,CI,0.047775,Neutral,Earnings,0.890401,330.8932189941406
20240807,CI,0.076677,Neutral,Life Sciences,0.5,326.37957763671875
20241014,CI,0.152744,Somewhat-Bullish,Earnings,0.995869,349.9808349609375
20241105,CI,0.061643,Neutral,Life Sciences,0.5,317.0590209960937
20240130,CI,0.106788,Neutral,Life Sciences,0.333333,294.116455078125
20241105,CI,0.060765,Neutral,Life Sciences,0.5,317.0590209960937
20240729,CI,0.0,Neutral,Life Sciences,0.5,343.7694396972656
20240208,CI,0.0,Neutral,Earnings,0.999346,326.9173889160156
20240206,CI,0.0,Neutral,Earnings,0.990893,322.28350830078125
20240212,CI,0.118032,Neutral,Life Sciences,0.5,331.7972412109375
20240223,CI,0.090394,Neutral,Life Sciences,0.5,338.6741638183594
20240722,CI,0.0,Neutral,Life Sciences,0.5,333.1054077148437
20240726,CI,0.309721,Somewhat-Bullish,Economy - Monetary,0.310843,340.89263916015625
20240503,CI,0.142804,Neutral,Economy - Monetary,0.310843,337.3808898925781
20241101,CI,0.05942,Neutral,Life Sciences,0.5,315.1669311523437
20241015,CI,0.075284,Neutral,Life Sciences,0.5,347.3817138671875
20240514,CI,0.094654,Neutral,Life Sciences,0.2,342.2415771484375
20240514,CI,0.092944,Neutral,Life Sciences,0.2,342.2415771484375
20240318,CI,0.04538,Neutral,Life Sciences,0.5,348.37664794921875
20241018,CI,-0.061729,Neutral,Economy - Monetary,0.310843,334.59539794921875
20240503,CI,0.074456,Neutral,Life Sciences,0.5,337.3808898925781
20240202,CI,0.120758,Neutral,Life Sciences,0.5,318.60400390625
20240717,CI,0.107291,Neutral,Life Sciences,0.5,342.0036926269531
20241017,CI,0.074155,Neutral,Life Sciences,0.5,351.6438293457031
20240725,CI,0.318195,Somewhat-Bullish,Economy - Monetary,0.310843,338.4225158691406
20240827,CI,0.254696,Somewhat-Bullish,Finance,0.5,351.0606994628906
20240330,CI,-0.163028,Somewhat-Bearish,Finance,1.0,329.94091796875
20240801,CI,0.090648,Neutral,Economy - Monetary,0.682689,329.94091796875
20241017,CI,0.069999,Neutral,Economy - Monetary,0.310843,351.6438293457031
20240430,CI,0.188218,Somewhat-Bullish,Finance,1.0,352.73345947265625
20240829,CI,0.253158,Somewhat-Bullish,Finance,1.0,358.17333984375
20240205,CI,0.169202,Somewhat-Bullish,Life Sciences,0.2,316.0755615234375
20240206,CI,0.036717,Neutral,Earnings,0.538269,322.28350830078125
20240206,CI,0.200692,Somewhat-Bullish,Technology,0.5,322.28350830078125
20240502,CI,0.106603,Neutral,Financial Markets,0.989041,340.3447265625
20241031,CI,0.123065,Neutral,Economy - Monetary,0.158519,313.4939880371094
20240414,CI,0.111321,Neutral,Finance,1.0,347.536865234375
20240322,CI,0.003866,Neutral,Technology,0.5,347.536865234375
20240110,CI,0.036848,Neutral,Life Sciences,0.166667,302.7446594238281
20240404,CI,0.025726,Neutral,Economy - Monetary,0.451494,356.0233154296875
20240130,CI,0.090309,Neutral,Economy - Monetary,0.108179,294.116455078125
