Date,Ticker,Sentiment Score,Sentiment Label,Topic,Relevance Score,Stock Price
20241201,BAC,0.068221,Neutral,Financial Markets,1.0,42.38422775268555
20241028,BAC,-0.111909,Neutral,Finance,1.0,42.38422775268555
20241106,BAC,-0.058285,Neutral,Economy - Monetary,0.9973,45.15879440307617
20241016,BAC,0.0,Neutral,Economy - Monetary,0.158519,42.563232421875
20241011,BAC,0.0,Neutral,Earnings,0.986413,41.71793746948242
20241204,BAC,0.059563,Neutral,Earnings,0.918141,46.11348342895508
20241028,BAC,0.0,Neutral,Financial Markets,0.658903,42.38422775268555
20241121,BAC,0.0,Neutral,Real Estate & Construction,0.5,46.20298767089844
20241111,BAC,0.136341,Neutral,Technology,0.333333,45.82509231567383
20241021,BAC,-0.034073,Neutral,Financial Markets,0.99393,41.52898406982422
20241104,BAC,0.038975,Neutral,Retail & Wholesale,0.5,41.10136795043945
20241129,BAC,0.016667,Neutral,Financial Markets,0.413559,47.24717712402344
20241203,BAC,0.132542,Neutral,Economy - Monetary,0.158519,46.560997009277344
20241113,BAC,0.097294,Neutral,Economy - Monetary,0.682689,45.616249084472656
20241019,BAC,-0.164406,Somewhat-Bearish,Finance,0.5,41.71793746948242
20241011,BAC,0.049521,Neutral,Life Sciences,0.25,41.71793746948242
20241016,BAC,0.182182,Somewhat-Bullish,Energy & Transportation,0.25,42.563232421875
20241023,BAC,0.0,Neutral,Retail & Wholesale,0.5,42.10577774047852
20241013,BAC,0.0,Neutral,Economy - Monetary,0.310843,45.82509231567383
20241111,BAC,0.15194,Somewhat-Bullish,IPO,0.158519,45.82509231567383
20241029,BAC,0.280885,Somewhat-Bullish,Retail & Wholesale,0.25,42.29472732543945
20241205,BAC,0.049643,Neutral,Retail & Wholesale,0.5,46.7400016784668
20241119,BAC,0.09237,Neutral,Economy - Monetary,0.451494,46.153263092041016
20241120,BAC,0.153385,Somewhat-Bullish,Life Sciences,0.25,45.80520248413086
20241013,BAC,-0.001062,Neutral,Economy - Monetary,0.158519,45.15879440307617
20241110,BAC,0.272749,Somewhat-Bullish,Finance,1.0,45.15879440307617
20241106,BAC,0.084601,Neutral,Real Estate & Construction,0.5,45.15879440307617
