Ticker,Sentiment Score,Sentiment Label,Published Date,Topic,Relevance Score
GS,0.060532,Neutral,20241031T201500,Finance,0.5
GS,0.117152,Neutral,20241125T101500,Economy - Monetary,0.838487
GS,0.021667,Neutral,20241127T100012,IPO,0.310843
GS,0.161412,Somewhat-Bullish,20241206T111200,Life Sciences,0.5
GS,0.09672,Neutral,20241104T165012,Financial Markets,0.996023
GS,0.368523,Bullish,20241122T110639,Economy - Monetary,0.451494
GS,0.254115,Somewhat-Bullish,20241125T162506,Financial Markets,0.161647
GS,-0.218252,Somewhat-Bearish,20241120T055219,Economy - Monetary,0.451494
GS,0.017531,Neutral,20241205T020349,Economy - Fiscal,0.310843
GS,0.021418,Neutral,20241119T091918,Economy - Fiscal,0.576289
GS,0.059399,Neutral,20241122T164905,Financial Markets,0.796627
GS,0.227468,Somewhat-Bullish,20241206T154922,Financial Markets,0.108179
GS,0.091607,Neutral,20241204T100800,Economy - Monetary,0.838487
GS,0.009222,Neutral,20241101T161908,Financial Markets,0.365926
GS,0.098783,Neutral,20241107T105300,Finance,1.0
GS,0.185785,Somewhat-Bullish,20241205T105100,Finance,0.5
GS,0.064041,Neutral,20241120T194650,Economy - Monetary,0.158519
GS,-0.013367,Neutral,20241205T153239,Financial Markets,0.266143
GS,0.0,Neutral,20241119T054613,IPO,0.310843
GS,0.141195,Neutral,20241108T095004,Economy - Monetary,0.576289
GS,-0.054226,Neutral,20241122T193123,Financial Markets,0.316726
GS,0.064147,Neutral,20241122T165135,Financial Markets,0.316726
GS,0.065166,Neutral,20241106T160100,Financial Markets,0.365926
GS,0.099589,Neutral,20241106T114628,Technology,0.2
GS,0.0,Neutral,20241121T183551,Financial Markets,0.108179
GS,-0.070953,Neutral,20241121T165957,Energy & Transportation,0.5
GS,0.059856,Neutral,20241031T201500,Finance,0.5
GS,0.126434,Neutral,20241030T190036,Earnings,0.650727
GS,0.0,Neutral,20241115T050042,Life Sciences,0.333333
GS,0.017293,Neutral,20241206T153155,Financial Markets,0.980922
GS,0.036404,Neutral,20241203T132400,Life Sciences,0.333333
GS,0.12402,Neutral,20241104T202423,Financial Markets,0.684621
GS,0.0,Neutral,20241030T175245,Earnings,0.77141
GS,0.046831,Neutral,20241111T181522,Earnings,0.310843
GS,-0.008148,Neutral,20241205T165601,Economy - Monetary,0.158519
GS,0.043587,Neutral,20241107T163107,Earnings,0.744043
GS,0.042542,Neutral,20241115T200121,Life Sciences,0.5
GS,0.014334,Neutral,20241111T150034,Earnings,0.158519
GS,0.004085,Neutral,20241030T200050,Financial Markets,0.266143
GS,0.046699,Neutral,20241119T154611,Financial Markets,0.962106
