Ticker,Sentiment Score,Sentiment Label,Published Date,Topic,Relevance Score
AMZN,0.246907,Somewhat-Bullish,20241021T214521,Earnings,0.986564
AMZN,0.271295,Somewhat-Bullish,20241014T214521,Earnings,0.976913
AMZN,0.564371,Bullish,20241022T200829,Retail & Wholesale,0.5
AMZN,0.322413,Somewhat-Bullish,20241123T120000,Economy - Monetary,0.451494
AMZN,0.559735,Bullish,20241126T205611,Earnings,0.108179
AMZN,0.366953,Bullish,20241107T102000,Retail & Wholesale,0.25
AMZN,0.285148,Somewhat-Bullish,20241104T091200,Retail & Wholesale,0.5
AMZN,0.408861,Bullish,20241029T141400,Retail & Wholesale,0.333333
AMZN,0.435352,Bullish,20241111T124100,Earnings,0.838487
AMZN,0.259461,Somewhat-Bullish,20241115T100200,Earnings,0.310843
AMZN,0.136939,Neutral,20241128T084500,Retail & Wholesale,0.333333
AMZN,0.367774,Bullish,20241112T094500,Retail & Wholesale,0.333333
AMZN,0.250759,Somewhat-Bullish,20241112T113509,Retail & Wholesale,0.5
AMZN,0.381004,Bullish,20241203T151100,Retail & Wholesale,0.5
AMZN,0.310352,Somewhat-Bullish,20241204T220400,Retail & Wholesale,0.5
AMZN,0.186933,Somewhat-Bullish,20241102T091200,Economy - Monetary,0.310843
AMZN,0.319937,Somewhat-Bullish,20241115T160000,Retail & Wholesale,0.5
AMZN,0.152231,Somewhat-Bullish,20241028T230000,Earnings,0.905476
AMZN,0.378683,Bullish,20241105T174512,Earnings,0.983783
AMZN,0.330583,Somewhat-Bullish,20241119T013000,Retail & Wholesale,0.333333
AMZN,0.341981,Somewhat-Bullish,20241204T091500,Retail & Wholesale,0.333333
AMZN,0.427097,Bullish,20241121T174506,Earnings,0.983783
AMZN,0.46224,Bullish,20241016T142634,Retail & Wholesale,0.333333
AMZN,0.490667,Bullish,20241101T164332,Retail & Wholesale,0.333333
AMZN,0.0961,Neutral,20241025T130016,Earnings,1.0
AMZN,0.377916,Bullish,20241204T195544,Retail & Wholesale,0.333333
AMZN,0.19211,Somewhat-Bullish,20241129T140016,Earnings,1.0
AMZN,0.179495,Somewhat-Bullish,20241105T140017,Earnings,0.999999
AMZN,0.329345,Somewhat-Bullish,20241108T022535,Life Sciences,0.25
AMZN,0.300753,Somewhat-Bullish,20241106T151600,Earnings,0.999822
AMZN,0.182277,Somewhat-Bullish,20241118T140016,Earnings,1.0
AMZN,0.204633,Somewhat-Bullish,20241126T163000,Life Sciences,0.5
AMZN,0.594927,Bullish,20241112T104000,Retail & Wholesale,0.5
AMZN,0.46311,Bullish,20241029T091200,Energy & Transportation,0.2
AMZN,0.392501,Bullish,20241118T123000,Retail & Wholesale,0.333333
AMZN,0.335448,Somewhat-Bullish,20241115T080100,Retail & Wholesale,0.333333
AMZN,0.228953,Somewhat-Bullish,20241101T114855,Earnings,0.310843
AMZN,0.310394,Somewhat-Bullish,20241101T154132,Economy - Monetary,0.158519
AMZN,0.53465,Bullish,20241116T092500,Earnings,0.744043
AMZN,0.237417,Somewhat-Bullish,20241023T092000,Retail & Wholesale,0.333333
AMZN,0.498758,Bullish,20241207T231200,Retail & Wholesale,0.5
AMZN,0.298578,Somewhat-Bullish,20241203T144400,Retail & Wholesale,0.333333
AMZN,0.592454,Bullish,20241020T221200,Earnings,0.360215
AMZN,0.336166,Somewhat-Bullish,20241127T150000,Retail & Wholesale,0.25
AMZN,0.495979,Bullish,20241112T093000,Retail & Wholesale,0.333333
AMZN,0.561732,Bullish,20241203T205700,Retail & Wholesale,0.333333
AMZN,-0.382516,Bearish,20241104T152412,Retail & Wholesale,0.333333
AMZN,0.388829,Bullish,20241115T014612,Life Sciences,0.25
AMZN,0.075012,Neutral,20241028T194800,Retail & Wholesale,0.333333
AMZN,-0.059836,Neutral,20241021T154734,Retail & Wholesale,0.333333
AMZN,0.313465,Somewhat-Bullish,20241015T085000,Earnings,0.684621
AMZN,0.266078,Somewhat-Bullish,20241105T144013,Retail & Wholesale,0.5
AMZN,0.279859,Somewhat-Bullish,20241130T080051,Retail & Wholesale,0.333333
AMZN,0.425741,Bullish,20241124T124500,Retail & Wholesale,0.5
AMZN,0.233138,Somewhat-Bullish,20241101T140000,Retail & Wholesale,0.5
AMZN,0.561914,Bullish,20241121T113000,Earnings,0.986564
AMZN,0.374844,Bullish,20241021T092500,Retail & Wholesale,0.5
AMZN,-0.058859,Neutral,20241019T094500,Retail & Wholesale,0.5
AMZN,0.317993,Somewhat-Bullish,20241104T110000,Retail & Wholesale,0.5
AMZN,0.380399,Bullish,20241125T105341,Retail & Wholesale,0.333333
AMZN,0.473276,Bullish,20241020T081500,Retail & Wholesale,0.333333
AMZN,0.540347,Bullish,20241116T102900,IPO,0.158519
AMZN,0.162298,Somewhat-Bullish,20241106T095000,Retail & Wholesale,0.5
AMZN,0.245109,Somewhat-Bullish,20241017T095000,Retail & Wholesale,0.333333
AMZN,0.401233,Bullish,20241107T140700,Retail & Wholesale,0.333333
AMZN,0.378448,Bullish,20241117T113000,Retail & Wholesale,0.5
AMZN,0.325622,Somewhat-Bullish,20241101T125900,Economy - Monetary,0.158519
AMZN,0.406109,Bullish,20241129T091700,IPO,0.158519
AMZN,0.413205,Bullish,20241026T223600,Retail & Wholesale,0.333333
AMZN,0.331158,Somewhat-Bullish,20241108T014451,Retail & Wholesale,0.333333
AMZN,0.262113,Somewhat-Bullish,20241025T082000,Retail & Wholesale,0.333333
AMZN,0.054486,Neutral,20241018T011539,Technology,0.5
AMZN,0.240399,Somewhat-Bullish,20241022T150218,Retail & Wholesale,1.0
AMZN,0.28574,Somewhat-Bullish,20241120T144500,Retail & Wholesale,0.5
AMZN,0.589847,Bullish,20241105T080736,Earnings,0.614606
AMZN,0.373618,Bullish,20241023T081500,Economy - Monetary,0.158519
AMZN,0.320662,Somewhat-Bullish,20241123T130000,Retail & Wholesale,0.5
AMZN,0.210761,Somewhat-Bullish,20241031T211513,Earnings,0.999992
AMZN,0.3263,Somewhat-Bullish,20241116T083000,Retail & Wholesale,0.5
AMZN,0.591976,Bullish,20241119T101500,Economy - Monetary,0.158519
AMZN,0.293198,Somewhat-Bullish,20241023T172443,Economy - Monetary,0.158519
AMZN,0.337499,Somewhat-Bullish,20241113T151500,Retail & Wholesale,0.5
AMZN,0.489558,Bullish,20241024T081500,Retail & Wholesale,0.333333
AMZN,0.231786,Somewhat-Bullish,20241105T091000,Retail & Wholesale,0.25
AMZN,0.423801,Bullish,20241127T130512,Life Sciences,0.25
AMZN,-0.391921,Bearish,20241127T153047,Retail & Wholesale,0.333333
AMZN,0.320819,Somewhat-Bullish,20241107T111000,IPO,0.158519
AMZN,0.450678,Bullish,20241028T085300,Technology,0.25
AMZN,0.302078,Somewhat-Bullish,20241117T113000,Retail & Wholesale,0.5
AMZN,0.235676,Somewhat-Bullish,20241121T100600,Retail & Wholesale,0.5
AMZN,0.243211,Somewhat-Bullish,20241017T052718,Retail & Wholesale,1.0
AMZN,0.137186,Neutral,20241101T070303,Retail & Wholesale,0.333333
AMZN,0.240298,Somewhat-Bullish,20241121T143010,Earnings,0.938238
AMZN,0.292907,Somewhat-Bullish,20241128T125100,Retail & Wholesale,0.5
AMZN,0.310924,Somewhat-Bullish,20241105T105300,Earnings,0.977154
AMZN,-0.294471,Somewhat-Bearish,20241205T100000,Retail & Wholesale,0.333333
AMZN,0.270615,Somewhat-Bullish,20241113T163120,Earnings,0.360215
AMZN,0.131268,Neutral,20241114T135235,Retail & Wholesale,0.5
AMZN,0.291329,Somewhat-Bullish,20241028T194529,Retail & Wholesale,0.5
AMZN,0.204062,Somewhat-Bullish,20241105T143010,Earnings,0.938238
AMZN,0.4571,Bullish,20241022T103000,Retail & Wholesale,0.333333
AMZN,-0.239251,Somewhat-Bearish,20241114T132610,Retail & Wholesale,0.333333
AMZN,0.209617,Somewhat-Bullish,20241028T131613,Earnings,0.988787
AMZN,0.125768,Neutral,20241203T195453,Retail & Wholesale,0.25
AMZN,0.06643,Neutral,20241024T185724,Technology,0.5
AMZN,0.44512,Bullish,20241204T191216,Economy - Monetary,0.158519
AMZN,0.250493,Somewhat-Bullish,20241027T111400,IPO,0.158519
AMZN,0.306343,Somewhat-Bullish,20241025T134609,Retail & Wholesale,0.5
AMZN,0.475605,Bullish,20241108T182255,Earnings,0.650727
AMZN,0.150986,Somewhat-Bullish,20241130T230300,Retail & Wholesale,0.25
AMZN,0.361267,Bullish,20241207T081700,Retail & Wholesale,0.5
AMZN,0.242892,Somewhat-Bullish,20241203T175853,Retail & Wholesale,1.0
AMZN,0.046568,Neutral,20241029T130000,Retail & Wholesale,1.0
AMZN,0.307206,Somewhat-Bullish,20241129T153000,Retail & Wholesale,0.333333
AMZN,0.18634,Somewhat-Bullish,20241026T193036,Earnings,0.310843
AMZN,0.479295,Bullish,20241127T092800,IPO,0.310843
AMZN,0.297806,Somewhat-Bullish,20241119T091500,Retail & Wholesale,0.333333
AMZN,0.221826,Somewhat-Bullish,20241016T133700,Retail & Wholesale,0.333333
AMZN,0.314186,Somewhat-Bullish,20241117T120000,Economy - Monetary,0.158519
AMZN,0.234043,Somewhat-Bullish,20241028T223400,Earnings,0.891286
AMZN,0.507017,Bullish,20241129T155500,Retail & Wholesale,0.5
AMZN,0.283704,Somewhat-Bullish,20241104T142900,Retail & Wholesale,0.333333
AMZN,0.070889,Neutral,20241204T172500,Retail & Wholesale,0.5
AMZN,0.275614,Somewhat-Bullish,20241015T101000,Retail & Wholesale,0.5
AMZN,0.308357,Somewhat-Bullish,20241116T081200,Technology,0.333333
AMZN,-0.140531,Neutral,20241127T174055,Retail & Wholesale,1.0
AMZN,-0.324666,Somewhat-Bearish,20241122T170209,Retail & Wholesale,0.5
AMZN,0.323129,Somewhat-Bullish,20241022T091300,Life Sciences,0.166667
