Date,Ticker,Sentiment Score,Sentiment Label,Topic,Relevance Score,Stock Price
20240624,ADBE,0.368634,Bullish,Earnings,1.0,524.1699829101562
20240206,ADBE,0.314386,Somewhat-Bullish,Earnings,0.360215,607.1400146484375
20240417,ADBE,0.494166,Bullish,Earnings,0.360215,474.4500122070313
20240424,ADBE,0.415823,Bullish,Earnings,0.360215,477.1199951171875
20241105,ADBE,0.399793,Bullish,Earnings,0.495866,486.4200134277344
20240622,ADBE,0.358591,Bullish,Financial Markets,0.87644,546.6599731445312
20240216,ADBE,-0.408691,Bearish,Financial Markets,0.87644,546.6599731445312
20241016,ADBE,0.374797,Bullish,Earnings,0.360215,502.5400085449219
20240801,ADBE,0.338928,Somewhat-Bullish,Earnings,0.99246,546.4099731445312
20241026,ADBE,0.418108,Bullish,Earnings,0.891286,485.0299987792969
20241023,ADBE,0.299502,Somewhat-Bullish,Earnings,0.986564,485.0299987792969
20240426,ADBE,0.346137,Somewhat-Bullish,Earnings,0.95493,477.55999755859375
20240126,ADBE,0.200111,Somewhat-Bullish,Earnings,0.961735,613.9299926757812
20241002,ADBE,0.374966,Bullish,Earnings,0.995973,505.80999755859375
20240312,ADBE,-0.114061,Neutral,Financial Markets,0.752319,579.1400146484375
20240613,ADBE,0.243061,Somewhat-Bullish,Financial Markets,0.161647,458.739990234375
20240617,ADBE,0.319082,Somewhat-Bullish,Retail & Wholesale,0.333333,518.739990234375
20240517,ADBE,0.172262,Somewhat-Bullish,Mergers & Acquisitions,0.158519,483.4299926757813
20240220,ADBE,0.284198,Somewhat-Bullish,Earnings,0.972476,541.9099731445312
20241024,ADBE,0.375297,Bullish,Earnings,0.360215,482.8699951171875
20240304,ADBE,0.184591,Somewhat-Bullish,Earnings,0.95493,567.9400024414062
20240619,ADBE,0.357483,Bullish,Earnings,0.999939,439.0199890136719
20240603,ADBE,0.272547,Somewhat-Bullish,Earnings,0.986564,439.0199890136719
20240522,ADBE,0.097382,Neutral,Earnings,0.158519,483.9299926757813
20240612,ADBE,0.631711,Bullish,Life Sciences,0.5,459.8699951171875
20240520,ADBE,0.315321,Somewhat-Bullish,Earnings,0.983783,484.6900024414063
20240719,ADBE,0.416581,Bullish,Life Sciences,0.166667,551.0
20240903,ADBE,0.275651,Somewhat-Bullish,Earnings,0.983783,571.0399780273438
20240226,ADBE,0.215409,Somewhat-Bullish,Earnings,0.986564,560.47998046875
20241206,ADBE,0.487346,Bullish,Earnings,0.495866,552.9600219726562
20240813,ADBE,0.308159,Somewhat-Bullish,Earnings,0.983783,535.219970703125
20241126,ADBE,0.358821,Bullish,Earnings,0.360215,525.2999877929688
20241111,ADBE,0.303915,Somewhat-Bullish,Earnings,0.961735,504.4800109863281
20240826,ADBE,0.247192,Somewhat-Bullish,IPO,0.158519,559.4400024414062
20241028,ADBE,0.146621,Neutral,Earnings,0.158519,481.0400085449219
20240814,ADBE,0.364111,Bullish,Earnings,0.360215,539.7899780273438
20241118,ADBE,0.308177,Somewhat-Bullish,Earnings,0.995921,499.510009765625
20240217,ADBE,0.231788,Somewhat-Bullish,IPO,0.158519,507.2300109863281
20240325,ADBE,0.399681,Bullish,Earnings,0.714479,507.2300109863281
20240315,ADBE,0.203514,Somewhat-Bullish,Earnings,0.999346,492.4599914550781
20240315,ADBE,0.509732,Bullish,Life Sciences,0.5,492.4599914550781
20240620,ADBE,0.18667,Somewhat-Bullish,Earnings,0.714479,522.9500122070312
20240201,ADBE,0.403367,Bullish,Earnings,0.976913,627.9099731445312
20241018,ADBE,0.398108,Bullish,Earnings,0.360215,494.8999938964844
20240614,ADBE,0.339046,Somewhat-Bullish,Financial Markets,0.744043,525.3099975585938
20241017,ADBE,0.178565,Somewhat-Bullish,Earnings,0.961735,496.8299865722656
20240617,ADBE,0.137437,Neutral,Earnings,0.99999,518.739990234375
20241107,ADBE,0.0,Neutral,Earnings,0.972476,500.9200134277344
20240725,ADBE,0.276593,Somewhat-Bullish,Earnings,0.976913,532.1500244140625
20240514,ADBE,0.259974,Somewhat-Bullish,Earnings,0.976913,475.9500122070313
20241205,ADBE,0.082396,Neutral,Earnings,0.87644,538.219970703125
20240328,ADBE,0.339928,Somewhat-Bullish,Earnings,0.976913,504.6000061035156
20240221,ADBE,0.300775,Somewhat-Bullish,Technology,1.0,538.52001953125
20240311,ADBE,0.287908,Somewhat-Bullish,Retail & Wholesale,0.333333,560.4199829101562
20240330,ADBE,0.220829,Somewhat-Bullish,Economy - Monetary,0.158519,518.739990234375
20240921,ADBE,-0.53564,Bearish,Technology,1.0,518.739990234375
